subject,menu,choice
random611,"A,B,C,D",C
random611,E,
random611,"B,D",B
random611,"B,C,D",
random612,"A,C,D",A
random612,"A,C,D,E",
random612,"A,E",
random612,"C,E",C
random612,"A,D,E",D
random612,"A,B,C,D,E","D,E"
random612,"B,C,E",
random612,"B,C",B
random612,"A,C",A
random612,"B,E",B
random612,"B,E",E
random612,"A,B,E","A,E"
random612,"A,C,D",
random612,"A,C,D",
random612,"A,C,D,E",D
random612,"A,B,D",B
random612,"A,B,D","B,D"
random612,"C,E",E
random612,"B,D","B,D"
random612,"A,B",
random612,"A,C",C
random612,"B,C,D,E",E
random612,"A,B,C,D","A,C,D"
random612,"D,E",D
random612,"A,B,C",
random612,"B,E",E
random612,"B,D,E","B,D,E"
random612,"A,E",A
random612,"A,B,D",B
random612,"A,B,D,E","A,E"
random612,"A,C,E",C
random612,"A,B,C,D,E",
random613,D,D
random613,"A,B",A
random613,B,
random613,"B,D,E",
random613,"B,D",D
random613,"B,C",B
random613,"D,E",
random613,"A,E","A,E"
random613,"B,C",
random613,"A,B",A
random613,"A,C,E",C
random613,"B,C,D",D
random613,"A,B,C,D,E","A,B,C,D"
random613,"C,D","C,D"
random613,"A,B,C,D","B,C,D"
random613,"C,D",D
random613,"A,B,C,E","B,C,E"
random613,"A,B,C","B,C"
random613,"B,C,E",C
random613,"A,B,C,D","C,D"
random613,"A,B",A
random613,"C,D,E","C,E"
random613,"B,C,D",
random613,"A,D,E",D
random613,"D,E",E
random613,"B,C,E",E
random613,"B,D",D
random613,D,D
random613,"A,B,C",
random613,"A,C,D,E",
random613,C,
random613,"C,D,E",D
random614,"A,E",E
random614,"B,C,E",
random614,"A,B,C,E","B,C,E"
random614,"B,E",E
random614,"A,B,C,D,E","B,C,D,E"
random614,"A,B",A
random614,"A,B,C,D,E","A,B,C,E"
random614,B,
random614,A,
random614,"B,C,D,E",C
random614,"A,C,D,E","A,C,D"
random614,"A,B,D","A,B"
random614,B,B
random614,"B,D",
random614,"B,C",B
random614,A,
random614,A,A
random614,C,C
random614,"A,C,D,E",
random614,"A,B",
random614,"A,B,D","A,B,D"
random614,"A,B,C",C
random614,"B,C,D,E","C,E"
random614,"C,E",C
random614,"B,C,E",C
random614,C,
random614,"C,E","C,E"
random614,"B,C,E",E
random614,E,E
random614,"A,B,C,D","B,C,D"
random614,"B,C","B,C"
random614,"A,D,E",
random615,"A,B,E","A,B,E"
random615,"A,C,D,E","A,E"
random615,"A,D",D
random615,"B,C,E",
random615,"A,B,D,E","B,D"
random615,"A,B,C,E","A,B,C,E"
random615,"B,C,E","B,E"
random615,"B,C",
random615,"D,E","D,E"
random615,"A,B,C,D,E",
random615,D,
random615,D,
random615,D,D
random615,"A,B,D,E","A,B"
random615,"A,C,D",D
random615,"B,C,D,E",
random615,"A,B,C,D,E","A,D,E"
random615,"A,D",
random615,"A,C,E","A,E"
random615,"B,C",
random615,"B,E",E
random615,"C,D,E","D,E"
random615,"A,B,C,D","A,B,D"
random615,"C,D","C,D"
random615,"B,D",
random615,"A,D,E",A
random615,B,
random615,"B,C,D","B,D"
random615,"C,E","C,E"
random615,"B,C,E","C,E"
random615,"B,C,D,E","B,E"
random615,D,D
random616,"D,E",
random616,"A,B,C,D",C
random616,"A,C,D","A,C"
random616,"A,C,D",
random616,"A,D",D
random616,"A,B,C,D,E","B,C"
random616,B,
random616,"B,E",B
random616,"C,D",C
random616,A,
random616,"A,B,C,D,E","C,E"
random616,"C,D",C
random616,"A,C",A
random616,"A,C,D","C,D"
random616,"A,C,D",C
random616,E,E
random616,"C,D",
random616,"A,D",A
random616,E,E
random616,"C,E",E
random616,"D,E",
random616,"A,B,D,E",E
random616,"A,B,D",
random616,D,
random616,"A,B,D,E",
random616,"D,E",
random616,C,C
random616,B,B
random616,D,
random616,A,
random616,C,
random616,"B,C,D,E","C,D"
random617,"A,D,E","A,E"
random617,"A,C","A,C"
random617,"A,B,E",
random617,"A,C,D","A,C"
random617,"A,B,C,D","A,C,D"
random617,"B,C,D",D
random617,"A,C","A,C"
random617,D,D
random617,"C,D,E",D
random617,"C,E",E
random617,"A,D,E",A
random617,"B,C,D,E","C,E"
random617,"B,C,D,E",D
random617,"A,D",
random617,"A,D,E",
random617,"A,B,C,D",
random617,"C,D",
random617,"A,D",A
random617,"A,B,C",B
random617,"B,D,E","B,D"
random617,"A,C,E",C
random617,B,
random617,"A,C,D,E","A,C,D,E"
random617,"A,D,E",D
random617,"A,B,D",B
random617,"B,E",
random617,"A,C",
random617,"D,E",
random617,"A,C,E","C,E"
random617,"A,B,E",A
random617,"A,B,C",
random617,"B,C,D","B,C"
random618,"A,B,D,E",A
random618,"B,C",C
random618,"A,D,E",E
random618,"A,B,C,E",
random618,"A,B,D,E","A,B,E"
random618,"A,D,E",A
random618,"A,E","A,E"
random618,"A,D,E","A,D,E"
random618,"A,B",
random618,"C,E","C,E"
random618,"A,B,D",
random618,"B,C,E",
random618,"A,C","A,C"
random618,"A,B,D","A,B,D"
random618,"B,C",B
random618,"D,E",D
random618,E,E
random618,A,A
random618,"B,E",
random618,"A,B,D,E",B
random618,A,
random618,"A,E","A,E"
random618,"A,B",B
random618,"A,D,E","A,D,E"
random618,D,
random618,E,
random618,"B,D","B,D"
random618,"A,C",
random618,"A,C,D","A,D"
random618,B,B
random618,"A,B,D,E",
random618,"B,C,D,E","C,D,E"
random619,"D,E",
random619,"A,B",B
random619,"A,B,D",A
random619,"C,D,E",D
random619,B,
random619,C,C
random619,"A,B,C,E","B,E"
random619,E,E
random619,"A,B,C",A
random619,A,
random619,"C,E","C,E"
random619,"A,D","A,D"
random619,A,A
random619,"A,C,D",
random619,"A,C,E",A
random619,"A,C,D,E","C,D,E"
random619,"A,B,D",D
random619,"A,B,C,D","B,D"
random619,"A,E",A
random619,C,
random619,"A,B,D,E","A,B,E"
random619,"B,D,E",
random619,"A,C",A
random619,B,
random619,"B,C,D,E","B,D,E"
random619,C,
random619,"A,E",A
random619,"B,E","B,E"
random619,"A,B",A
random619,"A,B","A,B"
random619,"A,C,D,E",
random619,"A,B,D",
random620,"A,D","A,D"
random620,"A,B,D",
random620,"A,B,C,E",
random620,"A,B,C","A,B,C"
random620,"B,C,D",C
random620,B,
random620,"A,B,C,D,E","A,B,E"
random620,"A,C,E",C
random620,"A,B,C,D","B,C,D"
random620,"A,D","A,D"
random620,"B,E",
random620,"A,B","A,B"
random620,"A,E","A,E"
random620,"C,D","C,D"
random620,A,
random620,"A,B,E","A,B,E"
random620,D,D
random620,"C,E",
random620,B,B
random620,"A,B,D,E","A,D"
random620,"D,E",
random620,"A,D","A,D"
random620,"C,D","C,D"
random620,"B,C,D,E",E
random620,B,B
random620,"B,E",
random620,"A,D,E",
random620,"A,C,E","A,C,E"
random620,"A,D,E","A,E"
random620,"A,C,E","A,C,E"
random620,"A,C,D",C
random620,"B,E",
random621,"A,B,C,D,E","A,B,C,D"
random621,"A,B,C,D,E",E
random621,"A,B,C,D,E","A,E"
random621,"A,B,E",
random621,"B,C,E","B,E"
random621,"C,E",
random621,"A,C",C
random621,"A,B,D,E","B,D"
random621,A,
random621,"A,B,D,E","A,E"
random621,E,E
random621,"C,D,E",E
random621,"A,B,D","A,B,D"
random621,"A,B,E","A,B,E"
random621,"B,E",B
random621,B,
random621,"A,C,E","A,E"
random621,"A,C","A,C"
random621,"C,D",C
random621,"A,C",
random621,"A,B,C,E","A,C"
random621,"A,B,C,D","B,C"
random621,"A,E",
random621,"B,C,D",C
random621,"A,D,E",A
random621,"A,C,D,E","A,C,D"
random621,"A,B,D,E",
random621,E,E
random621,B,
random621,"A,B,D",D
random621,"A,B,C",A
random621,"A,B,D",A
random622,"B,C,E","B,C"
random622,"A,B,C",C
random622,"A,D",
random622,"B,C,D,E",B
random622,C,
random622,"A,D,E","D,E"
random622,"C,D","C,D"
random622,"B,C,E","B,C"
random622,"B,C","B,C"
random622,B,B
random622,"A,C",C
random622,B,B
random622,"C,D","C,D"
random622,B,B
random622,C,C
random622,"B,C",C
random622,"A,C,E","A,C"
random622,"A,B,D,E","A,B,D,E"
random622,"A,C,E",E
random622,"C,D,E",D
random622,"A,B,C,E","A,E"
random622,"A,B,C,D,E",
random622,"A,D,E",E
random622,"A,B,E","A,B,E"
random622,"A,B,C,D,E",
random622,"A,B,C,D","A,C,D"
random622,"C,D,E","C,D,E"
random622,"A,D",D
random622,"B,C,D,E","D,E"
random622,"A,C,D",
random622,B,
random622,"A,B,D",
random623,B,B
random623,"A,B,C",
random623,"A,C,D",D
random623,"B,C,D","B,C,D"
random623,"A,B,E","A,E"
random623,"B,D",
random623,"A,B,D","A,D"
random623,"B,C",C
random623,"B,C,E",
random623,"C,D,E","C,D,E"
random623,"B,D,E","D,E"
random623,"A,D,E","A,D"
random623,E,
random623,"A,B",
random623,"B,E",E
random623,"C,E",C
random623,"D,E","D,E"
random623,"B,C","B,C"
random623,"A,B,C",B
random623,D,
random623,"A,B",
random623,"A,C,D",D
random623,"A,D",
random623,"A,B,C","A,B,C"
random623,"A,B,C,E",
random623,"B,C,E","B,C,E"
random623,"B,C,D","B,C,D"
random623,A,A
random623,"B,D","B,D"
random623,B,B
random623,"A,E",
random623,"A,C,E",E
random624,"B,E",E
random624,"A,D,E",E
random624,"B,C,E",
random624,"A,D,E","D,E"
random624,C,C
random624,"B,C,D",D
random624,"A,B,C,E",
random624,"B,C,D,E","B,D,E"
random624,"A,B,C","A,C"
random624,"B,D","B,D"
random624,"A,B,C,D",
random624,"A,B",B
random624,"A,B,C",B
random624,"C,D","C,D"
random624,"A,B,C,D","A,B,D"
random624,"C,D",
random624,"B,C,E",C
random624,"A,C,D",
random624,"A,B,E","A,B"
random624,"B,D","B,D"
random624,"B,E",E
random624,"B,D",D
random624,"A,B",B
random624,E,E
random624,"B,D,E",D
random624,"A,C,D",C
random624,"A,B,C,E","A,C"
random624,A,A
random624,"A,C,D,E","A,D,E"
random624,"A,B,C","A,B,C"
random624,"B,D,E",
random624,"A,B,C,D,E","A,D,E"
random625,"A,B,C,D",D
random625,"A,C,D,E","A,C,E"
random625,"B,D",D
random625,B,B
random625,"A,E",
random625,"A,D,E","A,E"
random625,B,
random625,"A,B,C,E",
random625,"A,D","A,D"
random625,"C,D",D
random625,"C,D,E",E
random625,"A,B,E","A,E"
random625,C,
random625,"A,C,E","A,C,E"
random625,"A,C,E","A,C"
random625,"A,B,D,E","A,B,D,E"
random625,"A,B,C,E","A,B,C"
random625,"A,B",B
random625,"A,C",
random625,"A,E",E
random625,"D,E","D,E"
random625,C,
random625,"A,C,D,E","A,E"
random625,"A,B,C,D,E",
random625,"C,D",C
random625,"B,C,D,E","B,C,D,E"
random625,"A,B",A
random625,"A,B,C,E","C,E"
random625,"C,D","C,D"
random625,"C,E",
random625,"B,D",B
random625,"A,C,E",C
random626,A,
random626,"A,D",
random626,"B,D,E",B
random626,"A,B,C","A,C"
random626,"A,B,E","B,E"
random626,"A,B,D",B
random626,B,B
random626,"B,C,D","C,D"
random626,"A,B,E",E
random626,"A,C","A,C"
random626,"A,B",
random626,"B,C",
random626,"A,B,C","B,C"
random626,C,C
random626,"B,C,D",B
random626,A,A
random626,"B,C",C
random626,"B,E",
random626,"B,E",
random626,"B,C,D","B,C,D"
random626,"A,D,E",
random626,"A,C,D","A,C"
random626,"B,E",
random626,"A,C,D,E",
random626,"A,C","A,C"
random626,"A,C,D",
random626,"A,B,E","A,B"
random626,"C,D",C
random626,"A,B,C,E","B,C,E"
random626,"C,D",
random626,"A,B,C",A
random626,"B,D","B,D"
random627,"A,C,E","A,E"
random627,"B,D",
random627,"A,B,D,E","B,D,E"
random627,"C,E",
random627,"A,D,E","A,E"
random627,"A,B,D,E","A,E"
random627,"A,B",
random627,"A,B,C,D",A
random627,"C,D,E","C,E"
random627,"B,C,D,E","C,D"
random627,"A,C,D",C
random627,"C,D,E",D
random627,"A,D,E",
random627,"C,D,E","C,D,E"
random627,"A,C,D",
random627,"A,B,C,D","A,B,C,D"
random627,"B,D,E",
random627,"A,B,E","A,B,E"
random627,B,B
random627,"A,C",
random627,B,
random627,"B,E",
random627,"A,B,D","A,B"
random627,"A,B,D",A
random627,"A,B,C",
random627,"B,D",
random627,"C,D",
random627,"A,B,D,E","A,E"
random627,"C,D,E",D
random627,"A,C",
random627,"A,C,E",E
random627,"A,C,D",A
random628,"A,B,D,E","B,D"
random628,"A,D,E","A,E"
random628,"B,E",
random628,"C,D,E",E
random628,"A,B",
random628,"A,B,C","A,C"
random628,"D,E",D
random628,"B,D,E",D
random628,"B,D,E",E
random628,"B,C,D,E","B,C,D"
random628,"A,D","A,D"
random628,"A,C,D","C,D"
random628,"B,D,E","B,E"
random628,"C,D","C,D"
random628,"A,C,D,E",D
random628,"C,D,E","D,E"
random628,"C,E",
random628,"A,D,E",A
random628,"A,D,E","D,E"
random628,"B,C",
random628,"D,E","D,E"
random628,B,B
random628,"A,C,E",A
random628,"B,C,D",B
random628,"A,D,E",D
random628,C,C
random628,"A,C",
random628,"C,E",E
random628,C,C
random628,E,
random628,"A,C,E","A,C,E"
random628,"B,D",
random629,"A,B,C","A,B,C"
random629,B,
random629,D,
random629,"A,C","A,C"
random629,"B,C",
random629,"A,C",C
random629,"A,B,D","A,B,D"
random629,"A,B,C,E",E
random629,"A,B,C",C
random629,"A,B,C,D","A,C,D"
random629,D,
random629,"B,D","B,D"
random629,"C,E",
random629,"C,D",D
random629,"B,C",B
random629,D,
random629,"A,B,C,E","A,E"
random629,"B,C,D,E","B,C,D"
random629,"A,C,D",C
random629,"A,C,E","C,E"
random629,"A,C,D","A,D"
random629,"A,C,D,E","A,D"
random629,D,
random629,"A,B,C","B,C"
random629,"B,C,D",D
random629,"A,C",
random629,"A,C,D",
random629,"A,B,D",
random629,"C,D",D
random629,"A,B,C,D,E","A,C,E"
random629,"B,D","B,D"
random629,"A,C",A
random630,"B,E",B
random630,"A,B,C,E",
random630,D,
random630,"B,E",B
random630,"B,D",
random630,"A,B,C,D,E","A,B,C,D"
random630,"A,D,E","A,D"
random630,"A,B","A,B"
random630,"C,D",D
random630,"A,C,D",A
random630,"A,B,C,D",
random630,"A,B,E","A,B"
random630,"C,E",C
random630,"A,C,D,E",E
random630,"A,C,D",D
random630,E,E
random630,"B,C,D,E","B,C,E"
random630,"A,B,D",
random630,"B,C",B
random630,"A,B,C","A,B,C"
random630,"B,C,D,E",D
random630,"A,E","A,E"
random630,"B,C,E",C
random630,"C,D",D
random630,"C,D","C,D"
random630,C,C
random630,"B,E",E
random630,"A,E",
random630,"B,C,E",
random630,"A,B,D",
random630,"A,B,C,D,E","A,D"
random630,"A,D","A,D"
random631,"A,D",D
random631,"A,B,E",B
random631,C,C
random631,"A,D",
random631,D,
random631,"A,B,C",A
random631,B,
random631,"B,D",
random631,"A,C,D,E","A,C"
random631,"A,E",
random631,D,
random631,"A,B,C,D","A,D"
random631,"A,D,E","A,E"
random631,"A,D",D
random631,"A,D","A,D"
random631,B,
random631,"A,C,D,E",E
random631,D,
random631,"D,E",D
random631,"A,D,E","A,D"
random631,A,
random631,"A,C,E","A,C"
random631,D,
random631,"C,D,E","D,E"
random631,"A,B,D,E",B
random631,"C,D",
random631,"C,E",
random631,"A,D",
random631,"A,C,E","C,E"
random631,"B,C","B,C"
random631,"B,C",
random631,C,
random632,B,
random632,"A,B",
random632,"A,B,C,D,E","B,C"
random632,C,C
random632,"A,B,C,D",
random632,D,
random632,"B,D","B,D"
random632,D,D
random632,"A,B,E",
random632,"B,D",
random632,"A,B,C,E",
random632,"A,B,D,E","A,B,D"
random632,"B,C",
random632,"A,B,C,D","B,C"
random632,"B,C,E","B,C"
random632,"B,C","B,C"
random632,"A,E",A
random632,"B,D,E",
random632,"A,B,C,D",
random632,"A,B,D",D
random632,"A,B,C,D","B,C"
random632,"B,E","B,E"
random632,"B,D",
random632,C,C
random632,"A,C,D","A,D"
random632,"A,C,E",
random632,"A,B,C","A,C"
random632,"C,E","C,E"
random632,"D,E",E
random632,"A,C,E","A,E"
random632,E,E
random632,"A,B,C,D,E","A,C"
random633,"A,D,E","A,D,E"
random633,"A,C,D",C
random633,"A,B,C","A,B"
random633,B,B
random633,"A,C,D",
random633,"B,C,E","B,C"
random633,B,B
random633,"C,D",
random633,"A,B,C","A,B,C"
random633,A,
random633,"C,D,E","C,D,E"
random633,"A,C,E","A,C"
random633,"A,B,C",
random633,"A,B,C,E",
random633,"A,B","A,B"
random633,"A,B",B
random633,"A,C",A
random633,D,
random633,"C,E",E
random633,"A,C","A,C"
random633,"A,B",B
random633,"D,E",
random633,C,
random633,"B,C",
random633,"C,D,E","C,E"
random633,"B,D",D
random633,"A,B,D",A
random633,"C,D,E","C,D"
random633,C,C
random633,"B,C,D",D
random633,E,E
random633,"B,D,E","B,D"
random634,C,
random634,"A,B,D,E","D,E"
random634,"A,D",D
random634,"C,E","C,E"
random634,"B,C,D",
random634,"A,E",A
random634,"A,B,C,E","B,E"
random634,"A,B,C,E",B
random634,"A,B,C,D,E",A
random634,A,A
random634,"C,E",
random634,"A,D",
random634,"A,B,D",D
random634,"B,C","B,C"
random634,"D,E","D,E"
random634,"B,D,E","B,E"
random634,"A,D",
random634,"C,E",C
random634,"C,E",
random634,"C,D",
random634,A,A
random634,"C,E",C
random634,"A,D",D
random634,"A,C,D,E","A,D,E"
random634,D,
random634,"C,D,E",D
random634,"A,B,C",A
random634,"C,D",
random634,"A,C",A
random634,"D,E","D,E"
random634,"A,C",C
random634,"C,D,E",E
random635,"A,B,D,E",
random635,"B,C,E",B
random635,"B,C,D","B,C"
random635,"A,B,D,E","B,D"
random635,"B,D",B
random635,"A,C,E","A,C,E"
random635,"B,C,E","C,E"
random635,"B,D,E",B
random635,"B,E","B,E"
random635,"B,C",C
random635,E,
random635,"A,B,D","A,B"
random635,"A,E",
random635,"A,B,C",
random635,"C,D",
random635,"C,D",C
random635,"A,B,C,D,E","C,E"
random635,"A,B","A,B"
random635,"A,B,D","A,B"
random635,"B,C",C
random635,D,
random635,"B,C","B,C"
random635,"B,D,E","B,E"
random635,"A,B,C,E","A,E"
random635,"B,D",
random635,B,
random635,"D,E",E
random635,D,D
random635,"C,D",
random635,"A,C","A,C"
random635,"C,D,E",C
random635,"B,D",
random636,A,A
random636,"B,C,D",
random636,D,
random636,E,
random636,"A,C",C
random636,"A,E",E
random636,B,B
random636,"A,C,D,E",E
random636,C,C
random636,"A,C,D,E","A,C,D,E"
random636,D,D
random636,"B,E","B,E"
random636,"B,C,D","C,D"
random636,"A,B",A
random636,"C,D,E",D
random636,"A,C,D,E","A,E"
random636,"A,B,C,D,E","A,B"
random636,"A,B,C,D","B,C"
random636,E,
random636,"A,B,E",
random636,"A,D,E",
random636,"A,D,E",
random636,"A,B,C,E","B,E"
random636,"A,B",A
random636,"C,D,E","C,E"
random636,"B,D,E","B,D"
random636,"A,D,E",
random636,"A,B,C,D,E",
random636,"C,D",D
random636,"C,E",E
random636,"B,E",B
random636,"C,D","C,D"
random637,"B,D","B,D"
random637,"B,C,E","B,C"
random637,"C,D,E",D
random637,B,
random637,"A,B,C,E",
random637,"A,B,C","B,C"
random637,"A,D,E","A,D"
random637,C,C
random637,"A,C,D",
random637,A,A
random637,"A,C,D,E","A,D,E"
random637,"C,E",
random637,"B,C,D","B,C,D"
random637,"A,D,E",D
random637,"B,C",C
random637,D,
random637,"A,D,E",
random637,"A,C,E","C,E"
random637,"A,D,E","A,E"
random637,"B,C,D,E",
random637,"A,B",
random637,"A,B,C,D","B,C"
random637,"A,C",A
random637,"A,B","A,B"
random637,"D,E","D,E"
random637,"B,D,E",B
random637,B,B
random637,"B,C,E",
random637,"C,D,E",E
random637,D,D
random637,"B,C",C
random637,"B,E",
random638,"A,D",A
random638,"D,E",
random638,"A,B,C",
random638,"A,D","A,D"
random638,"A,C,D",D
random638,"D,E",
random638,"B,C,D,E",
random638,"B,C,D,E","C,E"
random638,"A,B,C,E","B,C"
random638,"A,B","A,B"
random638,"A,B,C,E",
random638,B,
random638,"B,C,E","B,C,E"
random638,"A,D","A,D"
random638,"C,D",C
random638,"A,B,D,E","A,B,D"
random638,"B,E",
random638,"A,B,C,E","A,B"
random638,"D,E","D,E"
random638,"A,B,C,D,E","A,D"
random638,"A,C,D",C
random638,D,
random638,B,B
random638,"B,C,D",B
random638,D,D
random638,"A,C,D,E","A,E"
random638,"A,B,C,E",B
random638,"B,C,D,E","C,D,E"
random638,"A,E",
random638,"A,C,D",A
random638,"B,C,D,E",
random638,"B,E",B
random639,"D,E",E
random639,D,D
random639,"B,C",
random639,"A,C,D",
random639,"B,C,D,E",C
random639,"A,B,D",A
random639,C,
random639,"A,D,E","A,D,E"
random639,B,B
random639,"B,D",
random639,"B,E",E
random639,"A,B,C","A,C"
random639,"B,D,E","B,D"
random639,"A,D","A,D"
random639,"C,D,E",
random639,"A,B,C,D,E","A,C,D"
random639,"B,E",
random639,A,A
random639,"A,C,D","A,C"
random639,"B,C","B,C"
random639,"A,C,E",A
random639,"B,E",
random639,D,
random639,"A,B",A
random639,"A,C","A,C"
random639,"D,E",
random639,"B,C","B,C"
random639,"C,E",
random639,A,A
random639,"A,D","A,D"
random639,"C,E",
random639,"A,B,E","B,E"
random640,"A,E",A
random640,"C,D,E","C,D"
random640,"C,D","C,D"
random640,"A,B,D,E","B,D"
random640,"A,E",A
random640,"A,B,D,E","A,D,E"
random640,"B,C,D",C
random640,"A,E",
random640,"C,D",D
random640,"B,C,D,E","B,E"
random640,"C,D",
random640,"A,D,E","A,D"
random640,"A,B,E",
random640,"A,B,C",B
random640,"B,C,D,E",
random640,"A,B,C,D,E","B,C"
random640,D,
random640,"A,D,E","A,D"
random640,"D,E",D
random640,"B,D",
random640,"B,E",
random640,"B,C",B
random640,"B,C,E","C,E"
random640,"A,B,E","A,E"
random640,"B,D,E",B
random640,"A,B,D","A,B,D"
random640,"B,C,D,E","C,E"
random640,"A,D","A,D"
random640,"A,B,C,D",B
random640,"B,E","B,E"
random640,"B,E","B,E"
random640,C,C
random641,"B,C",B
random641,"A,D",D
random641,"B,C,D",C
random641,"B,C,E",
random641,"B,C",
random641,B,B
random641,"A,C,D,E",
random641,"B,E",E
random641,"A,C,D",D
random641,"B,C","B,C"
random641,"C,D,E",D
random641,"A,C","A,C"
random641,C,
random641,"A,C,D","A,D"
random641,"B,C,E","B,E"
random641,"A,B,D","A,B,D"
random641,"B,C",C
random641,"B,C,E",
random641,"A,B,D",A
random641,"B,C,D,E","B,C"
random641,"B,C",B
random641,"D,E",
random641,"A,C,D",A
random641,"A,B,E","A,E"
random641,"D,E",E
random641,E,
random641,"A,B,D","A,B,D"
random641,"B,D,E","B,D"
random641,"D,E",E
random641,"B,C,D,E","B,C,D"
random641,"D,E",
random641,E,
random642,"B,E",
random642,"C,D,E",
random642,"B,D",
random642,D,D
random642,"A,C,D,E","A,C,D"
random642,"A,B,C,D",B
random642,"B,D,E",
random642,"A,B,E","A,E"
random642,"A,B,C",A
random642,E,
random642,"A,E",
random642,D,
random642,E,
random642,"B,C,E",
random642,"B,E",E
random642,A,A
random642,D,D
random642,"A,C,D","A,C,D"
random642,"A,B,C,E","A,C,E"
random642,"A,B,C","A,C"
random642,"A,B,D","A,D"
random642,"A,B,D,E",
random642,"A,E",E
random642,"A,B,C,E",C
random642,"A,B,D",
random642,"A,D",
random642,"C,D",D
random642,"B,D",
random642,"C,D,E",
random642,"A,B,C,E",E
random642,"A,C,D,E","D,E"
random642,"A,B,E","A,B"
random643,"A,B",B
random643,"A,C",A
random643,"B,C,D,E",E
random643,B,B
random643,"B,E",
random643,"B,E","B,E"
random643,"C,D,E",
random643,"C,D,E",
random643,"A,E",
random643,"A,D,E",
random643,"A,B",B
random643,"B,C,D,E","B,C,D"
random643,"A,B,C","A,C"
random643,"A,B,C","B,C"
random643,"A,C,D",D
random643,"A,B","A,B"
random643,"B,E",E
random643,"C,D,E","C,D"
random643,"A,B,C",
random643,"A,B,C,D",
random643,"A,B,D,E","A,B,D"
random643,"B,D,E",D
random643,"A,B",B
random643,A,
random643,"A,B",A
random643,"A,B,C,D,E","B,C,D"
random643,"A,C,D,E",
random643,"A,B,D",D
random643,D,
random643,"A,B,C,D,E","A,C"
random643,"C,D,E",
random643,"A,C,D,E","A,C,D"
random644,C,C
random644,A,A
random644,"C,D,E","C,E"
random644,"A,B,C,D,E","A,B,D,E"
random644,A,A
random644,"B,C,D",
random644,"A,D",
random644,"A,B",A
random644,"B,C,D,E",
random644,"A,B,C,D,E","B,E"
random644,"B,D","B,D"
random644,"B,C",
random644,"A,C,D",C
random644,"A,D,E","A,D,E"
random644,"A,B,C,D,E",E
random644,"C,D",
random644,"C,D",
random644,"B,C,D","B,C"
random644,"B,C,D","C,D"
random644,"A,B,C,D,E","C,E"
random644,"B,C","B,C"
random644,"A,B,C,D",B
random644,"C,D,E","D,E"
random644,"B,C,D,E","B,D,E"
random644,"B,E",
random644,"A,B,C,D","B,C,D"
random644,"B,D",B
random644,"B,C,D","B,C,D"
random644,"A,E",
random644,C,
random644,D,D
random644,"B,C",
random645,"A,B,C",A
random645,"A,B,C",B
random645,"A,B",A
random645,"C,E",
