"subject","menu","default","choice"
"random558","C,E","C","E"
"random558","A,C,E","E","E"
"random558","B,C,E","E","B"
"random558","A,B,C,E","B","A"
"random558","D,E","E","D"
"random558","A,D,E","D","E"
"random558","B,D,E","B","E"
"random558","A,B,D,E","D","E"
"random558","C,D,E","D","E"
"random558","A,C,D,E","C","D"
"random558","B,C,D,E","E","D"
"random558","A,B,C,D,E","A","D"
"random559","A","A","A"
"random559","B","B","B"
"random559","A,B","A","A"
"random559","C","C","C"
"random559","A,C","C","C"
"random559","B,C","C","B"
"random559","A,B,C","A","A"
"random559","D","D","D"
"random559","A,D","D","A"
"random559","B,D","B","D"
"random559","A,B,D","B","B"
"random559","C,D","C","C"
"random559","A,C,D","C","D"
"random559","B,C,D","D","C"
"random559","A,B,C,D","A","D"
"random559","E","E","E"
"random559","A,E","E","A"
"random559","B,E","E","E"
"random559","A,B,E","E","E"
"random559","C,E","E","E"
"random559","A,C,E","E","A"
"random559","B,C,E","C","B"
"random559","A,B,C,E","E","B"
"random559","D,E","E","D"
"random559","A,D,E","E","A"
"random559","B,D,E","B","B"
"random559","A,B,D,E","E","A"
"random559","C,D,E","C","D"
"random559","A,C,D,E","A","E"
"random559","B,C,D,E","E","E"
"random559","A,B,C,D,E","B","C"
"random560","A","A","A"
"random560","B","B","B"
"random560","A,B","A","B"
"random560","C","C","C"
"random560","A,C","A","C"
"random560","B,C","C","B"
"random560","A,B,C","C","C"
"random560","D","D","D"
"random560","A,D","A","A"
"random560","B,D","D","B"
"random560","A,B,D","A","B"
"random560","C,D","D","C"
"random560","A,C,D","C","A"
"random560","B,C,D","B","B"
"random560","A,B,C,D","B","C"
"random560","E","E","E"
"random560","A,E","E","A"
"random560","B,E","E","E"
"random560","A,B,E","B","A"
"random560","C,E","C","E"
"random560","A,C,E","C","C"
"random560","B,C,E","B","C"
"random560","A,B,C,E","B","A"
"random560","D,E","E","D"
"random560","A,D,E","D","D"
"random560","B,D,E","B","D"
"random560","A,B,D,E","A","D"
"random560","C,D,E","C","D"
"random560","A,C,D,E","C","E"
"random560","B,C,D,E","B","D"
"random560","A,B,C,D,E","B","A"
"random561","A","A","A"
"random561","B","B","B"
"random561","A,B","B","A"
"random561","C","C","C"
"random561","A,C","C","A"
"random561","B,C","C","C"
"random561","A,B,C","A","A"
"random561","D","D","D"
"random561","A,D","A","A"
"random561","B,D","B","D"
"random561","A,B,D","A","A"
"random561","C,D","C","D"
"random561","A,C,D","A","A"
"random561","B,C,D","D","B"
"random561","A,B,C,D","A","D"
"random561","E","E","E"
"random561","A,E","E","E"
"random561","B,E","B","B"
"random561","A,B,E","B","A"
"random561","C,E","E","C"
"random561","A,C,E","E","A"
"random561","B,C,E","B","B"
"random561","A,B,C,E","C","A"
"random561","D,E","E","E"
"random561","A,D,E","A","E"
"random561","B,D,E","D","E"
"random561","A,B,D,E","D","B"
"random561","C,D,E","C","E"
"random561","A,C,D,E","E","D"
"random561","B,C,D,E","D","E"
"random561","A,B,C,D,E","A","B"
"random562","A","A","A"
"random562","B","B","B"
"random562","A,B","A","B"
"random562","C","C","C"
"random562","A,C","A","A"
"random562","B,C","B","C"
"random562","A,B,C","C","C"
"random562","D","D","D"
"random562","A,D","D","D"
"random562","B,D","B","B"
"random562","A,B,D","A","A"
"random562","C,D","C","D"
"random562","A,C,D","D","A"
"random562","B,C,D","C","C"
"random562","A,B,C,D","C","D"
"random562","E","E","E"
"random562","A,E","A","A"
"random562","B,E","B","E"
"random562","A,B,E","B","A"
"random562","C,E","C","E"
"random562","A,C,E","E","E"
"random562","B,C,E","B","B"
"random562","A,B,C,E","A","B"
"random562","D,E","D","E"
"random562","A,D,E","E","D"
"random562","B,D,E","E","D"
"random562","A,B,D,E","E","D"
"random562","C,D,E","E","C"
"random562","A,C,D,E","E","A"
"random562","B,C,D,E","B","E"
"random562","A,B,C,D,E","A","D"
"random563","A","A","A"
"random563","B","B","B"
"random563","A,B","A","B"
"random563","C","C","C"
"random563","A,C","C","C"
"random563","B,C","B","B"
"random563","A,B,C","C","A"
"random563","D","D","D"
"random563","A,D","A","A"
"random563","B,D","D","D"
"random563","A,B,D","D","A"
"random563","C,D","C","D"
"random563","A,C,D","A","A"
"random563","B,C,D","B","D"
"random563","A,B,C,D","D","C"
"random563","E","E","E"
"random563","A,E","A","A"
"random563","B,E","E","B"
"random563","A,B,E","A","E"
"random563","C,E","E","C"
"random563","A,C,E","C","C"
"random563","B,C,E","C","B"
"random563","A,B,C,E","A","A"
"random563","D,E","D","E"
"random563","A,D,E","D","A"
"random563","B,D,E","B","D"
"random563","A,B,D,E","A","E"
"random563","C,D,E","C","C"
"random563","A,C,D,E","E","C"
"random563","B,C,D,E","B","C"
"random563","A,B,C,D,E","D","B"
"random564","A","A","A"
"random564","B","B","B"
"random564","A,B","B","A"
"random564","C","C","C"
"random564","A,C","C","A"
"random564","B,C","C","C"
"random564","A,B,C","C","C"
"random564","D","D","D"
"random564","A,D","A","A"
"random564","B,D","D","B"
"random564","A,B,D","B","A"
"random564","C,D","C","C"
"random564","A,C,D","D","C"
"random564","B,C,D","B","D"
"random564","A,B,C,D","C","B"
"random564","E","E","E"
"random564","A,E","A","A"
"random564","B,E","B","E"
"random564","A,B,E","B","A"
"random564","C,E","C","E"
"random564","A,C,E","A","E"
"random564","B,C,E","E","B"
"random564","A,B,C,E","B","B"
"random564","D,E","D","E"
"random564","A,D,E","E","A"
"random564","B,D,E","D","D"
"random564","A,B,D,E","A","E"
"random564","C,D,E","D","E"
"random564","A,C,D,E","C","A"
"random564","B,C,D,E","B","C"
"random564","A,B,C,D,E","A","D"
"random565","A","A","A"
"random565","B","B","B"
"random565","A,B","B","B"
"random565","C","C","C"
"random565","A,C","C","A"
"random565","B,C","C","B"
"random565","A,B,C","B","B"
"random565","D","D","D"
"random565","A,D","A","A"
"random565","B,D","B","B"
"random565","A,B,D","B","D"
"random565","C,D","C","D"
"random565","A,C,D","D","A"
"random565","B,C,D","D","C"
"random565","A,B,C,D","A","B"
"random565","E","E","E"
"random565","A,E","E","E"
"random565","B,E","B","B"
"random565","A,B,E","E","B"
"random565","C,E","E","C"
"random565","A,C,E","C","E"
"random565","B,C,E","E","C"
"random565","A,B,C,E","B","B"
"random565","D,E","E","D"
"random565","A,D,E","A","A"
"random565","B,D,E","B","E"
"random565","A,B,D,E","A","B"
"random565","C,D,E","D","D"
"random565","A,C,D,E","D","E"
"random565","B,C,D,E","B","C"
"random565","A,B,C,D,E","B","C"
"random566","A","A","A"
"random566","B","B","B"
"random566","A,B","A","B"
"random566","C","C","C"
"random566","A,C","C","A"
"random566","B,C","C","B"
"random566","A,B,C","B","C"
"random566","D","D","D"
"random566","A,D","A","A"
"random566","B,D","D","D"
"random566","A,B,D","B","D"
"random566","C,D","C","C"
"random566","A,C,D","C","C"
"random566","B,C,D","C","B"
"random566","A,B,C,D","C","B"
"random566","E","E","E"
"random566","A,E","A","A"
"random566","B,E","B","E"
"random566","A,B,E","E","E"
"random566","C,E","E","C"
"random566","A,C,E","C","E"
"random566","B,C,E","E","B"
"random566","A,B,C,E","B","E"
"random566","D,E","D","D"
"random566","A,D,E","D","D"
"random566","B,D,E","D","D"
"random566","A,B,D,E","E","E"
"random566","C,D,E","D","E"
"random566","A,C,D,E","C","E"
"random566","B,C,D,E","C","D"
"random566","A,B,C,D,E","D","D"
"random567","A","A","A"
"random567","B","B","B"
"random567","A,B","B","A"
"random567","C","C","C"
"random567","A,C","A","C"
"random567","B,C","B","C"
"random567","A,B,C","A","C"
"random567","D","D","D"
"random567","A,D","A","D"
"random567","B,D","B","D"
"random567","A,B,D","D","B"
"random567","C,D","C","D"
"random567","A,C,D","C","C"
"random567","B,C,D","D","B"
"random567","A,B,C,D","B","D"
"random567","E","E","E"
"random567","A,E","E","E"
"random567","B,E","E","B"
"random567","A,B,E","A","A"
"random567","C,E","E","C"
"random567","A,C,E","C","A"
"random567","B,C,E","C","B"
"random567","A,B,C,E","A","C"
"random567","D,E","D","E"
"random567","A,D,E","E","D"
"random567","B,D,E","D","E"
"random567","A,B,D,E","E","A"
"random567","C,D,E","E","D"
"random567","A,C,D,E","D","C"
"random567","B,C,D,E","E","D"
"random567","A,B,C,D,E","A","E"
"random568","A","A","A"
"random568","B","B","B"
"random568","A,B","B","B"
"random568","C","C","C"
"random568","A,C","A","A"
"random568","B,C","C","C"
"random568","A,B,C","A","B"
"random568","D","D","D"
"random568","A,D","A","D"
"random568","B,D","B","B"
"random568","A,B,D","B","A"
"random568","C,D","D","C"
"random568","A,C,D","A","D"
"random568","B,C,D","D","D"
"random568","A,B,C,D","D","B"
"random568","E","E","E"
"random568","A,E","E","A"
"random568","B,E","B","B"
"random568","A,B,E","B","A"
"random568","C,E","C","E"
"random568","A,C,E","E","C"
"random568","B,C,E","E","C"
"random568","A,B,C,E","E","C"
"random568","D,E","E","E"
"random568","A,D,E","E","E"
"random568","B,D,E","B","D"
"random568","A,B,D,E","D","B"
"random568","C,D,E","C","C"
"random568","A,C,D,E","A","E"
"random568","B,C,D,E","C","E"
"random568","A,B,C,D,E","B","B"
"random569","A","A","A"
"random569","B","B","B"
"random569","A,B","B","B"
"random569","C","C","C"
"random569","A,C","A","C"
"random569","B,C","C","C"
"random569","A,B,C","C","C"
"random569","D","D","D"
"random569","A,D","D","D"
"random569","B,D","D","D"
"random569","A,B,D","D","A"
"random569","C,D","D","D"
"random569","A,C,D","A","C"
"random569","B,C,D","D","B"
"random569","A,B,C,D","A","A"
"random569","E","E","E"
"random569","A,E","A","A"
"random569","B,E","B","E"
"random569","A,B,E","B","E"
"random569","C,E","E","C"
"random569","A,C,E","A","E"
"random569","B,C,E","B","E"
"random569","A,B,C,E","C","C"
"random569","D,E","D","D"
"random569","A,D,E","D","A"
"random569","B,D,E","D","D"
"random569","A,B,D,E","B","B"
"random569","C,D,E","E","C"
"random569","A,C,D,E","D","A"
"random569","B,C,D,E","E","D"
"random569","A,B,C,D,E","B","D"
"random570","A","A","A"
"random570","B","B","B"
"random570","A,B","A","A"
"random570","C","C","C"
"random570","A,C","A","C"
"random570","B,C","B","B"
"random570","A,B,C","A","A"
"random570","D","D","D"
"random570","A,D","D","D"
"random570","B,D","B","D"
"random570","A,B,D","A","B"
"random570","C,D","D","C"
"random570","A,C,D","D","A"
"random570","B,C,D","B","C"
"random570","A,B,C,D","C","D"
"random570","E","E","E"
"random570","A,E","E","A"
"random570","B,E","B","B"
"random570","A,B,E","E","A"
"random570","C,E","E","E"
"random570","A,C,E","C","A"
"random570","B,C,E","C","C"
"random570","A,B,C,E","A","B"
"random570","D,E","D","D"
"random570","A,D,E","E","A"
"random570","B,D,E","B","B"
"random570","A,B,D,E","E","A"
"random570","C,D,E","E","E"
"random570","A,C,D,E","C","A"
"random570","B,C,D,E","C","B"
"random570","A,B,C,D,E","E","E"
"random571","A","A","A"
"random571","B","B","B"
"random571","A,B","B","B"
"random571","C","C","C"
"random571","A,C","C","C"
"random571","B,C","C","C"
"random571","A,B,C","C","A"
"random571","D","D","D"
"random571","A,D","A","D"
"random571","B,D","B","D"
"random571","A,B,D","D","A"
"random571","C,D","C","C"
"random571","A,C,D","D","C"
"random571","B,C,D","C","D"
"random571","A,B,C,D","C","B"
"random571","E","E","E"
"random571","A,E","A","A"
"random571","B,E","B","B"
"random571","A,B,E","B","B"
"random571","C,E","C","E"
"random571","A,C,E","C","C"
"random571","B,C,E","C","C"
"random571","A,B,C,E","E","C"
"random571","D,E","D","D"
"random571","A,D,E","D","A"
"random571","B,D,E","E","B"
"random571","A,B,D,E","E","B"
"random571","C,D,E","E","C"
"random571","A,C,D,E","A","A"
"random571","B,C,D,E","C","D"
"random571","A,B,C,D,E","A","B"
"random572","A","A","A"
"random572","B","B","B"
"random572","A,B","B","A"
"random572","C","C","C"
"random572","A,C","A","A"
"random572","B,C","C","C"
"random572","A,B,C","A","C"
"random572","D","D","D"
"random572","A,D","D","D"
"random572","B,D","D","D"
"random572","A,B,D","A","D"
"random572","C,D","D","D"
"random572","A,C,D","C","A"
"random572","B,C,D","B","C"
"random572","A,B,C,D","D","B"
"random572","E","E","E"
"random572","A,E","E","A"
"random572","B,E","B","B"
"random572","A,B,E","A","E"
"random572","C,E","E","E"
"random572","A,C,E","A","A"
"random572","B,C,E","C","C"
"random572","A,B,C,E","B","C"
"random572","D,E","E","E"
"random572","A,D,E","E","A"
"random572","B,D,E","B","E"
"random572","A,B,D,E","E","A"
"random572","C,D,E","C","C"
"random572","A,C,D,E","E","A"
"random572","B,C,D,E","D","C"
"random572","A,B,C,D,E","A","D"
"random573","A","A","A"
"random573","B","B","B"
"random573","A,B","B","B"
"random573","C","C","C"
"random573","A,C","C","A"
"random573","B,C","B","B"
"random573","A,B,C","A","C"
"random573","D","D","D"
"random573","A,D","A","D"
"random573","B,D","B","B"
"random573","A,B,D","B","B"
"random573","C,D","D","D"
"random573","A,C,D","A","C"
"random573","B,C,D","C","C"
"random573","A,B,C,D","B","D"
"random573","E","E","E"
"random573","A,E","A","A"
"random573","B,E","E","E"
"random573","A,B,E","E","B"
"random573","C,E","E","E"
"random573","A,C,E","C","E"
"random573","B,C,E","E","B"
"random573","A,B,C,E","E","C"
"random573","D,E","E","D"
"random573","A,D,E","A","D"
"random573","B,D,E","E","D"
"random573","A,B,D,E","B","A"
"random573","C,D,E","D","C"
"random573","A,C,D,E","D","A"
"random573","B,C,D,E","C","D"
"random573","A,B,C,D,E","A","B"
"random574","A","A","A"
"random574","B","B","B"
"random574","A,B","A","A"
"random574","C","C","C"
"random574","A,C","C","C"
"random574","B,C","C","C"
"random574","A,B,C","B","A"
"random574","D","D","D"
"random574","A,D","D","D"
"random574","B,D","D","B"
"random574","A,B,D","D","D"
"random574","C,D","C","D"
"random574","A,C,D","A","C"
"random574","B,C,D","D","D"
"random574","A,B,C,D","B","B"
"random574","E","E","E"
"random574","A,E","A","A"
"random574","B,E","E","B"
"random574","A,B,E","B","B"
"random574","C,E","C","E"
"random574","A,C,E","E","C"
"random574","B,C,E","C","E"
"random574","A,B,C,E","A","B"
"random574","D,E","D","E"
"random574","A,D,E","E","E"
"random574","B,D,E","B","E"
"random574","A,B,D,E","D","A"
"random574","C,D,E","D","E"
"random574","A,C,D,E","C","D"
"random574","B,C,D,E","D","B"
"random574","A,B,C,D,E","C","A"
"random575","A","A","A"
"random575","B","B","B"
"random575","A,B","B","B"
"random575","C","C","C"
"random575","A,C","A","C"
"random575","B,C","C","C"
"random575","A,B,C","A","A"
"random575","D","D","D"
"random575","A,D","D","A"
"random575","B,D","D","D"
"random575","A,B,D","B","D"
"random575","C,D","D","C"
"random575","A,C,D","D","D"
"random575","B,C,D","B","C"
"random575","A,B,C,D","C","C"
"random575","E","E","E"
"random575","A,E","E","A"
"random575","B,E","B","B"
"random575","A,B,E","E","E"
"random575","C,E","E","E"
"random575","A,C,E","A","C"
"random575","B,C,E","E","C"
"random575","A,B,C,E","C","C"
"random575","D,E","E","E"
"random575","A,D,E","E","E"
"random575","B,D,E","E","E"
"random575","A,B,D,E","A","A"
"random575","C,D,E","D","D"
"random575","A,C,D,E","C","D"
"random575","B,C,D,E","D","B"
"random575","A,B,C,D,E","D","B"
"random576","A","A","A"
"random576","B","B","B"
"random576","A,B","A","A"
"random576","C","C","C"
"random576","A,C","C","A"
"random576","B,C","C","C"
"random576","A,B,C","B","B"
"random576","D","D","D"
"random576","A,D","A","D"
"random576","B,D","D","D"
"random576","A,B,D","A","B"
"random576","C,D","D","D"
"random576","A,C,D","A","C"
"random576","B,C,D","B","C"
"random576","A,B,C,D","A","B"
"random576","E","E","E"
"random576","A,E","E","A"
"random576","B,E","E","B"
"random576","A,B,E","B","E"
"random576","C,E","C","E"
"random576","A,C,E","A","A"
"random576","B,C,E","E","C"
"random576","A,B,C,E","E","B"
"random576","D,E","E","E"
"random576","A,D,E","D","A"
"random576","B,D,E","D","E"
"random576","A,B,D,E","D","A"
"random576","C,D,E","C","C"
"random576","A,C,D,E","E","E"
"random576","B,C,D,E","C","E"
"random576","A,B,C,D,E","E","E"
"random577","A","A","A"
"random577","B","B","B"
"random577","A,B","B","A"
"random577","C","C","C"
"random577","A,C","A","C"
"random577","B,C","C","B"
"random577","A,B,C","C","C"
"random577","D","D","D"
"random577","A,D","D","D"
"random577","B,D","D","D"
"random577","A,B,D","D","D"
"random577","C,D","C","D"
"random577","A,C,D","A","A"
"random577","B,C,D","C","C"
"random577","A,B,C,D","C","A"
"random577","E","E","E"
"random577","A,E","A","A"
"random577","B,E","E","E"
"random577","A,B,E","A","A"
"random577","C,E","E","C"
"random577","A,C,E","E","E"
"random577","B,C,E","C","E"
"random577","A,B,C,E","B","B"
"random577","D,E","E","E"
"random577","A,D,E","A","A"
"random577","B,D,E","B","D"
"random577","A,B,D,E","D","B"
"random577","C,D,E","C","D"
"random577","A,C,D,E","A","E"
"random577","B,C,D,E","B","E"
"random577","A,B,C,D,E","C","E"
"random578","A","A","A"
"random578","B","B","B"
"random578","A,B","A","B"
"random578","C","C","C"
"random578","A,C","A","C"
"random578","B,C","C","C"
"random578","A,B,C","B","C"
"random578","D","D","D"
"random578","A,D","A","A"
"random578","B,D","D","D"
"random578","A,B,D","A","D"
"random578","C,D","C","C"
"random578","A,C,D","A","D"
"random578","B,C,D","B","B"
"random578","A,B,C,D","B","D"
"random578","E","E","E"
"random578","A,E","E","A"
"random578","B,E","E","E"
"random578","A,B,E","B","B"
"random578","C,E","C","C"
"random578","A,C,E","E","E"
"random578","B,C,E","E","B"
"random578","A,B,C,E","B","C"
"random578","D,E","D","D"
"random578","A,D,E","E","D"
"random578","B,D,E","E","B"
"random578","A,B,D,E","D","D"
"random578","C,D,E","C","E"
"random578","A,C,D,E","D","C"
"random578","B,C,D,E","D","E"
"random578","A,B,C,D,E","D","A"
"random579","A","A","A"
"random579","B","B","B"
"random579","A,B","A","A"
"random579","C","C","C"
"random579","A,C","C","A"
"random579","B,C","C","B"
"random579","A,B,C","A","C"
"random579","D","D","D"
"random579","A,D","D","A"
"random579","B,D","B","D"
"random579","A,B,D","D","D"
"random579","C,D","C","D"
"random579","A,C,D","C","A"
"random579","B,C,D","B","D"
"random579","A,B,C,D","D","C"
"random579","E","E","E"
"random579","A,E","A","E"
"random579","B,E","E","B"
"random579","A,B,E","B","E"
"random579","C,E","C","E"
"random579","A,C,E","E","C"
"random579","B,C,E","B","B"
"random579","A,B,C,E","C","B"
"random579","D,E","E","E"
"random579","A,D,E","A","D"
"random579","B,D,E","B","D"
"random579","A,B,D,E","A","A"
"random579","C,D,E","C","E"
"random579","A,C,D,E","C","C"
"random579","B,C,D,E","D","E"
"random579","A,B,C,D,E","E","E"
"random580","A","A","A"
"random580","B","B","B"
"random580","A,B","A","A"
"random580","C","C","C"
"random580","A,C","C","C"
"random580","B,C","B","B"
"random580","A,B,C","C","C"
